TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,WFLB,RRCA,RRCB,RRCO
0.0,158.1999969482422,309.1399841308594,326.1538391113281,326.11614990234375,292.1261291503906,292.1638488769531,16515.818359375,33031.63671875,69.00464630126953,69.0042495727539,1790.2763671875,3580.552734375,1792.9256591796875,3577.9033203125,284.552001953125,62.0,1.8346643173572375e-06,0.0,0.0,2574.662353515625,1291.7806396484375,0.0,12.596996307373047,2705.0,11.830000877380371,11.830000877380371,910.2337036132812,1816.4324951171875,50.0,50.0,100.0,0.0,0.0,346.3753967285156,0.0,7.924896240234375,20.2215576171875,20.25926399230957,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.3000001907348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,788.9000244140625,788.9000244140625,788.9000244140625,549.02001953125,0.0,0.0,12.596996307373047,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,0.9104048013687134,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
1.0033444816053512,158.18885568472055,309.1271550105168,326.15211277582176,326.11368859332543,292.1245659155192,292.16298999595006,16515.818359375,33031.63671875,69.01239235664292,69.01191173030382,1790.6010991227267,3580.1390368611515,1793.5781335735,3577.2510884262647,284.5489511139018,61.99229597008747,-8.705734113652966e-07,0.0,0.0,2574.6764058907297,1291.7453878651495,0.0,23.708140382798618,2705.033982905257,11.830011230647365,11.83020938120558,909.876747156864,1815.21169441759,50.03533844963763,49.984465570354146,100.0,0.0,0.0,346.3729624668491,0.0,7.924896240234375,20.220874499317794,20.259294809705036,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.299971103668213,0.0,0.0,0.0,0.0,1.3482691469571733,0.0,0.0,0.0,0.0007918815959375788,-4.3529567439545127e-07,0.0,0.0007914463003605205,100.03659662355147,100.00125790599198,788.9282216355952,788.9003769482258,788.9003769482258,549.0173043853862,0.0,0.0,23.708140382798618,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,2.737304186741245,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
2.0066889632107023,158.17442893344025,309.11449378788666,326.14689171832543,326.10770347365565,292.12251297048107,292.1616706975726,16515.818359375,33031.63671875,69.0176222938359,69.0171493224077,1790.7923926924382,3580.2507732480663,1793.6170613470686,3577.2116731879705,284.54006998834006,61.969901298599495,3.6355762011737056e-06,0.0,0.0,2574.717320266775,1291.7533195776286,0.0,26.13626769713335,2705.7139300598346,11.829969874991223,11.830390017965565,909.1385402105325,1813.7198237288358,50.031571467983284,49.98069218409101,100.0,0.0,0.0,346.3659497519401,0.0,7.924896240234375,20.219086503504112,20.25825394595347,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.2993933285359156,0.0,0.0,0.0,0.0,5.266315123715864,0.0,0.0,0.0,0.0015742213665398716,-0.00013247722447195704,0.0,0.0014417441717557685,100.18257383518792,100.02639418381911,789.1302912785457,789.0073138080712,789.0073138080712,549.0639511669759,0.0,0.0,26.13626769713335,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,4.564203214485908,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
3.0100334448160533,158.16158537083246,309.10414434834865,326.1393188680693,326.0995797760112,292.1202458920686,292.1599544665487,16515.818359375,33031.63671875,69.02079923495799,69.0203339184407,1791.091222042224,3580.6980454052573,1793.6164232336955,3577.2121949466973,284.53099218260087,61.94694364668932,9.007131076187369e-07,0.0,0.0,2574.7591271033652,1291.7568567588576,0.0,26.507416798518253,2707.377115613242,11.829897038514,11.830539126061277,908.5620782654421,1812.5660339151336,50.01852007454454,49.97010329893999,100.0,0.0,0.0,346.35882854142716,0.0,7.924896240234375,20.219517264477783,20.25926198289546,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.297980641042907,0.0,0.0,0.0,0.0,9.263387337426867,0.0,0.0,0.0,0.0022126659961186823,-0.0004823566254782785,0.0,0.0017303094858876788,100.32334374265129,100.08787873437174,789.475983380474,789.2906232853,789.2906232853,549.1997719448945,0.0,0.0,26.507416798518253,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,6.391102242230571,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
4.013377926421405,158.15195814662155,309.0968683045046,326.1307763957658,326.09051799455216,292.11786000943897,292.15808789307454,16515.818359375,33031.63671875,69.02246280019499,69.0220051385886,1791.4610224184783,3581.313286312448,1793.6132404238085,3577.2158562395484,284.52355120094325,61.92817303966918,1.0490333940794873e-06,0.0,0.0,2574.7927972799957,1291.758942160718,0.0,26.188236128127695,2709.6161121381165,11.829812796219535,11.830672053589073,908.1620142499738,1811.7641666884406,50.000936438008694,49.955125138911114,100.0,0.0,0.0,346.3530344883335,0.0,7.924896240234375,20.222261728650352,20.26251649378135,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.2960818372043876,0.0,0.0,0.0,0.0,12.509628008395746,0.0,0.0,0.0,0.00266136048302478,-0.0009618876996390945,0.0,0.00169947278182829,100.4284404639815,100.17065251072913,789.8818038889397,789.6788673018134,789.6788673018134,549.389505137568,0.0,0.0,26.188236128127695,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,8.218001282733418,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
5.016722408026756,158.14598272317227,309.09275608636864,326.12227944466576,326.0815933890965,292.1156604983735,292.1563160363647,16515.818359375,33031.63671875,69.02316641408864,69.02271640739313,1791.8329878076663,3581.938710904839,1793.6101805007577,3577.218558933424,284.51838362575774,61.91510693604332,2.4243968295576355e-06,0.0,0.0,2574.8163744055705,1291.7613080385138,0.0,25.628528626866167,2711.930650998119,11.829725849189884,11.830799364325992,907.9282945103471,1811.2931692066002,49.98279072688176,49.939508929300466,100.0,0.0,0.0,346.3490238253488,0.0,7.924896240234375,20.22673468446253,20.26743040435689,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.294122080340433,0.0,0.0,0.0,0.0,14.741455638507613,0.0,0.0,0.0,0.0029142310626393674,-0.001461860012453062,0.0,0.0014523709337709838,100.50123394612086,100.25622012543438,790.2765880571958,790.0837038990645,790.0837038990645,549.5890707060645,0.0,0.0,25.628528626866167,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,10.044901267341945,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
6.020066889632107,158.1434082235381,309.09175176205844,326.11471271833847,326.07365922704594,292.11377126636313,292.1547942400776,16515.818359375,33031.63671875,69.02337906751345,69.02293671572886,1792.167236736387,3582.4918584408965,1793.607302254259,3577.221669889214,284.5154851702942,61.90783829194647,2.6095523676387353e-07,0.0,0.0,2574.8289162115907,1291.7659352790554,0.0,25.005651856744567,2714.0296202184363,11.82964663999934,11.830929670046803,907.8322958037207,1811.097230432823,49.96631475595328,49.92553504254906,100.0,0.0,0.0,346.34688289986804,0.0,7.924896240234375,20.232151567337905,20.273221688924426,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.2923480882293803,0.0,0.0,0.0,0.0,15.946196548058225,0.0,0.0,0.0,0.002977023524914348,-0.0019183928200688497,0.0,0.0010586305931023633,100.52866011399489,100.33381428287979,790.6067743716033,790.4534054759354,790.4534054759354,549.7726024002535,0.0,0.0,25.005651856744567,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,11.87180125195047,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
7.023411371237458,158.14375300072507,309.09258216679297,326.1084984616691,326.0670818214034,292.11234571782245,292.1537332694267,16515.818359375,33031.63671875,69.02351205883217,69.02307736195847,1792.4281622334865,3582.8995422567414,1793.607293272497,3577.2213342979203,284.5146336380056,61.905708300230096,3.384767889054087e-06,0.0,0.0,2574.83170709004,1291.7693050728992,0.0,24.4256523668168,2715.6465301003345,11.829578103030407,11.831068705555587,907.8467194930366,1811.1210533320705,49.953544501875555,49.91521355619398,100.0,0.0,0.0,346.3463880864274,0.0,7.924896240234375,20.237893305494634,20.279300855553668,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.290983223994839,0.0,0.0,0.0,0.0,16.212487807291833,0.0,0.0,0.0,0.0029265992491378334,-0.0022726762085143837,0.0,0.0006539231515878868,100.53732674895322,100.39358324031767,790.8533833481396,790.740248460036,790.740248460036,549.916101564133,0.0,0.0,24.4256523668168,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,13.698701236558996,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
8.02675585284281,158.14574491060696,309.09487496570597,326.10367076452764,326.06206877335256,292.1115038817543,292.1531347574598,16515.818359375,33031.63671875,69.02377201960637,69.02334497764359,1792.622697402801,3583.1737276925687,1793.6018568568406,3577.2273602437813,284.51533503197504,61.90741641704853,-3.3808221375440925e-06,0.0,0.0,2574.828153578334,1291.7753587805705,0.0,23.95299430515455,2716.808946488294,11.829524799334164,11.831220043144098,907.9121369326792,1811.2467343129442,49.944308596709895,49.908391550631826,100.0,0.0,0.0,346.3469902727516,0.0,7.924896240234375,20.24331785603909,20.28492923085905,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.2900027606798257,0.0,0.0,0.0,0.0,15.872265011560204,0.0,0.0,0.0,0.002784360118403433,-0.002529373824640012,0.0,0.0002549861767640755,100.53232503017055,100.43656423817511,791.0234668948578,790.9481199130565,790.9481199130565,550.0208207452577,0.0,0.0,23.95299430515455,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,15.525601195651154,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
9.03010033444816,158.1489347119794,309.0981641278219,326.10037272271506,326.05852761156984,292.1112457581587,292.1530603517258,16515.818359375,33031.63671875,69.02431054258825,69.02389115553635,1792.7537176329954,3583.320964086016,1793.5993056281354,3577.229677538409,284.51707269674955,61.91187161346742,4.9151676124053576e-06,0.0,0.0,2574.819996505278,1291.7833529571226,0.0,23.603818797746232,2717.539589974394,11.829482113637255,11.831377313288558,908.0119826913278,1811.4408297841765,49.93839146540715,49.90484361425291,100.0,0.0,0.0,346.34835223449915,0.0,7.924896240234375,20.247987772708754,20.289836239256587,0.0,1.034000039100647,0.9067617654800415,50.0,2.799999952316284,2.289387224509963,0.0,0.0,0.0,0.0,15.10966467562852,0.0,0.0,0.0,0.002582049251917164,-0.002692921502970433,0.0,-0.00011087238338322736,100.50548469262777,100.46357474438722,791.1135315145538,791.0805143528559,791.0805143528559,550.0884681114784,0.0,0.0,23.603818797746232,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0.0,3.1392715754918754e-05,17.352500194689902,0.0,0.0002616529818624258,2.8350639695418067e-05,0.0,0.0,23.700000762939453,0.0,0.0,1600.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,800.0,0.0,0.0,0.0,0.0
