TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,Pad_Col_0,Pad_Col_1,Pad_Col_2,Pad_Col_3
0,158.1999969482422,309.1399841308594,326.1538391113281,326.11614990234375,292.1261291503906,292.1638488769531,16515.818359375,33031.63671875,69.00464630126953,69.0042495727539,1790.2763671875,3580.552734375,1792.9256591796875,3577.9033203125,284.552001953125,62.0,1.8346643173572375e-06,0,0,2574.662353515625,1291.7806396484375,0,23.700000762939453,2705.0,11.830000877380371,11.830000877380371,910.2337036132812,1816.4324951171875,50.0,50.0,100.0,0,0,346.3753967285156,0,7.924896240234375,20.2215576171875,20.25926399230957,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3000001907348633,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,788.9000244140625,788.9000244140625,788.9000244140625,549.02001953125,0,0,23.700000762939453,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,0.9104048013687134,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
1,158.19033813476562,309.12530517578125,326.1518249511719,326.1134338378906,292.1242370605469,292.1626281738281,16515.818359375,33031.63671875,69.01333618164062,69.01285552978516,1790.602783203125,3580.143310546875,1792.0826416015625,3574.26806640625,284.549560546875,61.99385070800781,1.1948225164815085e-06,0,0,2574.67333984375,1291.741943359375,0,23.700000762939453,2705.042236328125,11.830011367797852,11.830208778381348,909.8095703125,1815.0777587890625,50.035274505615234,49.98440170288086,99.91661071777344,0,0,346.37347412109375,0,7.924896240234375,20.221660614013672,20.26004409790039,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.299964189529419,0,0,0,0,1.0797373766589098,0,0,0,0.0009064910700544715,0.0,0.0,0.0009064910700544715,100.05531311035156,100.0015640258789,788.9423217773438,788.9000244140625,788.9000244140625,549.0162353515625,0,0,23.700000762939453,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,2.7312145233154297,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
2,158.17611694335938,309.11419677734375,326.1456604003906,326.1065673828125,292.12286376953125,292.1619873046875,16515.818359375,33031.63671875,69.0231704711914,69.0226821899414,1790.387451171875,3579.445556640625,1789.1390380859375,3568.254150390625,284.54132080078125,61.9730224609375,-1.658560222494998e-06,0,0,2574.711669921875,1291.786865234375,0,19.14151954650879,2705.87451171875,11.83012866973877,11.830543518066406,908.811279296875,1813.063720703125,49.99885940551758,49.947975158691406,99.74983215332031,0,0,346.3669738769531,0,7.924896240234375,20.22128677368164,20.26038360595703,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.2992568016052246,0,0,0,0,4.723851070035542,0,0,0,0.00159297208301723,-0.00016549750580452383,0.0,0.0014274746645241976,100.20295715332031,100.03233337402344,789.1683959960938,789.0340576171875,789.0340576171875,549.0764770507812,0,0,19.14151954650879,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,4.552023887634277,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
3,158.16217041015625,309.1075439453125,326.1369323730469,326.0971984863281,292.122802734375,292.16253662109375,16515.818359375,33031.63671875,69.03443908691406,69.0339584350586,1790.24365234375,3579.005859375,1786.1558837890625,3562.279541015625,284.53173828125,61.948848724365234,-3.540475290719769e-06,0,0,2574.755859375,1291.8424072265625,0,19.573421478271484,2707.58447265625,11.830404281616211,11.831037521362305,907.9583740234375,1811.3505859375,49.956268310546875,49.90769958496094,99.58305358886719,0,0,346.3594055175781,0,7.924896240234375,20.22247314453125,20.26221466064453,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.297804832458496,0,0,0,0,8.936754785410258,0,0,0,0.002003107452765107,-0.0005295752780511975,0.0,0.0014735321747139096,100.3094253540039,100.09554290771484,789.4972534179688,789.328857421875,789.328857421875,549.2196044921875,0,0,19.573421478271484,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,6.372833251953125,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
4,158.15191650390625,309.10479736328125,326.126708984375,326.08642578125,292.1244812011719,292.16473388671875,16515.818359375,33031.63671875,69.04747009277344,69.0469970703125,1790.075927734375,3578.5439453125,1783.1697998046875,3556.308837890625,284.5237121582031,61.92853927612305,-1.8269465726916678e-06,0,0,2574.792236328125,1291.91064453125,0,19.16684341430664,2709.520263671875,11.830850601196289,11.831701278686523,907.1881103515625,1809.80224609375,49.91386032104492,49.867820739746094,99.4162826538086,0,0,346.3531188964844,0,7.924896240234375,20.226408004760742,20.266691207885742,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.2961630821228027,0,0,0,0,12.450721062693725,0,0,0,0.0021725851111114025,-0.0009477580315433443,0.0,0.0012248270213603973,100.36978912353516,100.16710662841797,789.8270263671875,789.6674194335938,789.6674194335938,549.3865356445312,0,0,19.16684341430664,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,8.193642616271973,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
5,158.1460418701172,309.1058654785156,326.1159362792969,326.0752258300781,292.12823486328125,292.1689147949219,16515.818359375,33031.63671875,69.06254577636719,69.06206512451172,1789.8192138671875,3577.912109375,1780.186767578125,3550.33447265625,284.5183410644531,61.91502380371094,2.995121576532256e-06,0,0,2574.816650390625,1291.9935302734375,0,18.278339385986328,2711.21923828125,11.831472396850586,11.832536697387695,906.4898071289062,1808.3973388671875,49.875247955322266,49.83169937133789,99.24949645996094,0,0,346.3489990234375,0,7.924896240234375,20.23305320739746,20.27377700805664,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.294724225997925,0,0,0,0,14.764443851010324,0,0,0,0.002105632098391652,-0.0013188711600378156,0.0,0.0007867609965614974,100.38630676269531,100.22991943359375,790.0910034179688,789.9679565429688,789.9679565429688,549.536376953125,0,0,18.278339385986328,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,10.014452934265137,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
6,158.14456176757812,309.1106262207031,326.1053771972656,326.0643005371094,292.13433837890625,292.1754150390625,16515.818359375,33031.63671875,69.07986450195312,69.07939147949219,1789.456298828125,3577.0673828125,1777.20166015625,3544.36181640625,284.5157775878906,61.90854263305664,4.986279236618429e-06,0,0,2574.82763671875,1292.09033203125,0,17.2921142578125,2712.483642578125,11.832266807556152,11.833541870117188,905.8523559570312,1807.1123046875,49.841922760009766,49.8007698059082,99.08271789550781,0,0,346.3470764160156,0,7.924896240234375,20.24169921875,20.28279685974121,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.293654680252075,0,0,0,0,15.8345415585148,0,0,0,0.0018126948270946741,-0.0015995301073417068,0.0,0.00021316470520105213,100.38228607177734,100.27665710449219,790.2783203125,790.1951904296875,790.1951904296875,549.6514892578125,0,0,17.2921142578125,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,11.8352632522583,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
7,158.14620971679688,309.11846923828125,326.095458984375,326.05401611328125,292.1430969238281,292.1844787597656,16515.818359375,33031.63671875,69.09961700439453,69.0991439819336,1788.9652099609375,3575.968994140625,1774.2191162109375,3538.38720703125,284.5157470703125,61.90845489501953,2.2588353658647975e-06,0,0,2574.826904296875,1292.2015380859375,0,16.331302642822266,2713.214599609375,11.833231925964355,11.834716796875,905.2471313476562,1805.892333984375,49.81447219848633,49.775794982910156,98.91594696044922,0,0,346.3472595214844,0,7.924896240234375,20.25180435180664,20.293241500854492,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.293036699295044,0,0,0,0,15.738135562149141,0,0,0,0.001329282415099442,-0.0017674564151093364,0.0,-0.00043817402911372483,100.3202896118164,100.30368041992188,790.34423828125,790.3311767578125,790.3311767578125,549.72265625,0,0,16.331302642822266,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,13.656073570251465,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
8,158.15045166015625,309.12884521484375,326.0863952636719,326.0447082519531,292.154541015625,292.1962585449219,16515.818359375,33031.63671875,69.12187957763672,69.12140655517578,1788.2916259765625,3574.50634765625,1771.2337646484375,3532.4150390625,284.5177917480469,61.91359329223633,-2.16809121411643e-06,0,0,2574.81787109375,1292.325927734375,0,15.497872352600098,2713.06201171875,11.834362983703613,11.836053848266602,904.6505737304688,1804.6890869140625,49.79553985595703,49.75926208496094,98.7491683959961,0,0,346.3487854003906,0,7.924896240234375,20.26238441467285,20.30409049987793,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.293165445327759,0,0,0,0,14.875310042682191,0,0,0,0.0006887920317240059,-0.0017454292392358184,0.0,-0.0010566371493041515,100.20858764648438,100.29804229736328,790.242919921875,790.3133544921875,790.3133544921875,549.7183837890625,0,0,15.497872352600098,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,15.476883888244629,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
9,158.15658569335938,309.140869140625,326.0782775878906,326.03631591796875,292.16876220703125,292.210693359375,16515.818359375,33031.63671875,69.14664459228516,69.14617156982422,1787.4437255859375,3572.693603515625,1768.2520751953125,3526.439208984375,284.521484375,61.92298126220703,2.50353559749783e-06,0,0,2574.802001953125,1292.46240234375,0,14.735946655273438,2711.99609375,11.835653305053711,11.837546348571777,904.0336303710938,1803.4443359375,49.7852783203125,49.75132369995117,98.58238983154297,0,0,346.35150146484375,0,7.924896240234375,20.273235321044922,20.3151798248291,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.294066905975342,0,0,0,0,13.361749580343504,0,0,0,-5.444049020297825e-05,-0.001525910454802215,0.0,-0.001580350915901363,100.07843017578125,100.25863647460938,789.9937133789062,790.1355590820312,790.1355590820312,549.6351318359375,0,0,14.735946655273438,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,17.297693252563477,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
10,158.16378784179688,309.15374755859375,326.07080078125,326.02862548828125,292.1856384277344,292.2278137207031,16515.818359375,33031.63671875,69.1738052368164,69.17333221435547,1786.4403076171875,3570.5703125,1765.267822265625,3520.466796875,284.52630615234375,61.93514633178711,4.719417574960971e-06,0,0,2574.781494140625,1292.6092529296875,0,14.120579719543457,2710.1474609375,11.837090492248535,11.839183807373047,903.3642578125,1802.0943603515625,49.782554626464844,49.75088882446289,98.41561126708984,0,0,346.3549499511719,0,7.924896240234375,20.28415298461914,20.326335906982422,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.2956316471099854,0,0,0,0,11.424006958887762,0,0,0,-0.0008502274286001921,-0.0011364553356543183,0.0,-0.0019866826478391886,99.93397521972656,100.19029235839844,789.6184692382812,789.8202514648438,789.8202514648438,549.4837036132812,0,0,14.120579719543457,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,19.118501663208008,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
11,158.1713409423828,309.1669006347656,326.0637512207031,326.0213623046875,292.2050476074219,292.2474365234375,16515.818359375,33031.63671875,69.20317077636719,69.20270538330078,1785.3031005859375,3568.179931640625,1762.2879638671875,3514.489013671875,284.53167724609375,61.94866943359375,1.059364649336203e-06,0,0,2574.75927734375,1292.7652587890625,0,13.663866996765137,2707.658203125,11.838665962219238,11.84095573425293,902.624267578125,1800.6011962890625,49.78619384765625,49.756832122802734,98.24883270263672,0,0,346.3587951660156,0,7.924896240234375,20.2950382232666,20.33742332458496,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.2977421283721924,0,0,0,0,9.288632950216385,0,0,0,-0.0016629964811727405,-0.0006073825061321259,0.0,-0.0022703788708895445,99.78337097167969,100.0982666015625,789.1439819335938,789.391845703125,789.391845703125,549.2760620117188,0,0,13.663866996765137,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,20.93931007385254,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
12,158.17877197265625,309.1799011230469,326.0567932128906,326.01422119140625,292.22674560546875,292.2693176269531,16515.818359375,33031.63671875,69.23451232910156,69.23405456542969,1784.0577392578125,3565.57275390625,1759.3070068359375,3508.512451171875,284.537109375,61.96239471435547,-3.7144814086786937e-06,0,0,2574.73681640625,1292.9290771484375,0,13.346585273742676,2704.689697265625,11.840370178222656,11.842853546142578,901.8025512695312,1798.9466552734375,49.79497528076172,49.7678108215332,98.0820541381836,0,0,346.3626403808594,0,7.924896240234375,20.30585479736328,20.34844398498535,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3002641201019287,0,0,0,0,7.129158448380223,0,0,0,-0.002465517958626151,2.6633708330336958e-05,0.0,-0.0024388842284679413,99.63310241699219,99.988525390625,788.5986328125,788.8784790039062,788.8784790039062,549.0259399414062,0,0,13.346585273742676,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,22.76011848449707,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
13,158.18572998046875,309.1924743652344,326.0495910644531,326.0068054199219,292.25054931640625,292.29327392578125,16515.818359375,33031.63671875,69.26758575439453,69.26712036132812,1782.7275390625,3562.797607421875,1756.3228759765625,3502.5390625,284.5423278808594,61.9755973815918,-3.0005119242559886e-06,0,0,2574.71533203125,1293.10009765625,0,13.09946346282959,2701.4013671875,11.842190742492676,11.844866752624512,900.8961791992188,1797.12353515625,49.807472229003906,49.78260040283203,97.91527557373047,0,0,346.3663635253906,0,7.924896240234375,20.3167724609375,20.35953140258789,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3030641078948975,0,0,0,0,5.06126903953546,0,0,0,-0.0032431096769869328,0.0007310869405046105,0.0,-0.002512022852897644,99.48785400390625,99.8669662475586,788.0095825195312,788.3080444335938,788.3080444335938,548.7471923828125,0,0,13.09946346282959,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,24.5809268951416,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
14,158.19204711914062,309.2046203613281,326.0418395996094,325.9989318847656,292.2762145996094,292.31915283203125,16515.818359375,33031.63671875,69.30213928222656,69.30168151855469,1781.335205078125,3559.896728515625,1753.3421630859375,3496.5625,284.54718017578125,61.9878044128418,-5.029279691370903e-06,0,0,2574.695068359375,1293.276611328125,0,12.950846672058105,2697.9365234375,11.844122886657715,11.8469877243042,899.9130249023438,1795.1468505859375,49.82268524169922,49.79998016357422,97.74849700927734,0,0,346.3697509765625,0,7.924896240234375,20.32789421081543,20.37082290649414,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3060216903686523,0,0,0,0,3.1572677120663943,0,0,0,-0.003993654623627663,0.0014747368404641747,0.0,-0.0025189178995788097,99.34912109375,99.73887634277344,787.3991088867188,787.7059326171875,787.7059326171875,548.4522705078125,0,0,12.950846672058105,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,26.401735305786133,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
15,158.19775390625,309.21630859375,326.0333557128906,325.99029541015625,292.3036193847656,292.3466796875,16515.818359375,33031.63671875,69.33795166015625,69.33749389648438,1779.896484375,3556.9033203125,1750.3582763671875,3490.589111328125,284.5515441894531,61.998863220214844,-1.133890577875718e-06,0,0,2574.67724609375,1293.45849609375,0,12.818480491638184,2694.4033203125,11.846158027648926,11.849209785461426,898.8590087890625,1793.0286865234375,49.83964157104492,49.81911087036133,97.58171844482422,0,0,346.3728332519531,0,7.924896240234375,20.339458465576172,20.38252067565918,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3090457916259766,0,0,0,0,1.4364363190984684,0,0,0,-0.004717131145298481,0.002233965089544654,0.0,-0.0024831662885844707,99.2174072265625,99.6082534790039,786.783447265625,787.0911254882812,787.0911254882812,548.15087890625,0,0,12.818480491638184,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,28.222543716430664,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
16,158.2029266357422,309.2277526855469,326.0241394042969,325.98095703125,292.3324279785156,292.3756408691406,16515.818359375,33031.63671875,69.37483215332031,69.37438201904297,1778.422119140625,3553.839599609375,1747.374267578125,3484.61572265625,284.5555114746094,62.008880615234375,3.6824030757998116e-06,0,0,2574.6611328125,1293.6451416015625,0,12.682246208190918,2690.877197265625,11.848291397094727,11.851527214050293,897.747314453125,1790.7957763671875,49.857730865478516,49.83937072753906,97.4149398803711,0,0,346.3756103515625,0,7.924896240234375,20.35146141052246,20.39466094970703,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3120715618133545,0,0,0,0,0.0,0,0,0,-0.00542400823906064,0.002992104273289442,0.0,-0.0024319039657711983,99.0916748046875,99.47789764404297,786.1732788085938,786.477294921875,786.477294921875,547.8496704101562,0,0,12.682246208190918,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,30.043352127075195,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
17,158.20773315429688,309.23907470703125,326.0140380859375,325.9707336425781,292.3626708984375,292.406005859375,16515.818359375,33031.63671875,69.41264343261719,69.41219329833984,1776.9188232421875,3550.71728515625,1744.3905029296875,3478.641845703125,284.55914306640625,62.018096923828125,3.4801500987668987e-06,0,0,2574.646240234375,1293.83544921875,0,12.525360107421875,2687.398681640625,11.850517272949219,11.853935241699219,896.5924072265625,1788.4765625,49.87659454345703,49.86039352416992,97.2481689453125,0,0,346.3781433105469,0,7.924896240234375,20.36410903930664,20.40740966796875,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3150641918182373,0,0,0,0,0.0,0,0,0,-0.0061247642152011395,0.003740025917068124,0.0,-0.0023847382981330156,98.96949005126953,99.34930419921875,785.5726928710938,785.8716430664062,785.8716430664062,547.5525512695312,0,0,12.525360107421875,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,31.864160537719727,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
18,158.21238708496094,309.25048828125,326.0031433105469,325.9597473144531,292.3941650390625,292.4376525878906,16515.818359375,33031.63671875,69.45125579833984,69.45081329345703,1775.387451171875,3547.5390625,1741.4066162109375,3472.66845703125,284.5626220703125,62.02682876586914,3.940055648854468e-06,0,0,2574.632080078125,1294.0306396484375,0,12.323769569396973,2683.9765625,11.852834701538086,11.856431007385254,895.4047241210938,1786.091552734375,49.896202087402344,49.882057189941406,97.08139038085938,0,0,346.38055419921875,0,7.924896240234375,20.37740135192871,20.420804977416992,0,1.034000039100647,0.9067617654800415,50,2.799999952316284,2.3180158138275146,0,0,0,0,0.0,0,0,0,-0.006831987760961056,0.0044755516573786736,0.0,-0.002356436103582382,98.84857177734375,99.22279357910156,784.9815063476562,785.276123046875,785.276123046875,547.2604370117188,0,0,12.323769569396973,0.0010999999940395355,0.02200000174343586,0.03299999609589577,0.04399999603629112,5655.8173828125,114276.53125,0.0429663360118866,0,3.1392715754918754e-05,33.68497085571289,0,0.0002616529818624258,2.8350639695418067e-05,0,0,23.700000762939453,0,0,1600,0,50,0,0,0,50,50,800,0.0,0.0,0.0,0.0
